job_title,female_no,male_no,female_yes,male_yes,female_total,male_total,female_yes_ratio,male_yes_ratio
Moniquer,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
Officer,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
Organist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
PTM,4.0,3.0,0.0,1.0,4.0,4.0,0.0,0.25
Palette,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
Pharmacologist,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
Pressecrete,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
Prime Minister,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
Reanimatologist,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
Rescuer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
September,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
Servant,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
Shepherd,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
Swindler,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
T-Example,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
The cook.,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
Volklorist,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
accordionist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
account,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
accountant,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
actor,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
admin,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
ambassador,0.0,0.0,6.0,6.0,6.0,6.0,1.0,1.0
analyst,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
antagonist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
arbitr,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
archiver,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
artist,0.0,0.0,13.0,13.0,13.0,13.0,1.0,1.0
assistant,2.0,0.0,2.0,4.0,4.0,4.0,0.5,1.0
audience,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
author,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
baker,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
banker,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
barber,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
bartender,3.0,2.0,1.0,2.0,4.0,4.0,0.25,0.5
basketball player,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
beletter,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
biker,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0
biologist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
boss,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
boxer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
broker,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
browser,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
businessman,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
cardiologist,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
cartographer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
cellocelist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
chemist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
choreographer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
chromester,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
circus,1.0,0.0,3.0,4.0,4.0,4.0,0.75,1.0
cleaner,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
climber,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
commander,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
concertmaster,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
conductor,1.0,1.0,7.0,7.0,8.0,8.0,0.875,0.875
console,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
constructor,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
consul,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
consultant,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
controller,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
cosmonaut,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
counselor,1.0,0.0,3.0,4.0,4.0,4.0,0.75,1.0
customs officer,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
dean,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
designer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
developer,4.0,4.0,4.0,4.0,8.0,8.0,0.5,0.5
director,1.0,0.0,3.0,4.0,4.0,4.0,0.75,1.0
doctor,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
doubler,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
dramatist,3.0,0.0,1.0,4.0,4.0,4.0,0.25,1.0
drummer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
editor,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
educators,2.0,0.0,6.0,8.0,8.0,8.0,0.75,1.0
electricity,2.0,1.0,2.0,3.0,4.0,4.0,0.5,0.75
employee,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
engineer,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
entrepreneur,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
epidemiologist,4.0,2.0,0.0,2.0,4.0,4.0,0.0,0.5
evaluator,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
expeditionor,4.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0
eyeglass,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
farmer,1.0,0.0,3.0,4.0,4.0,4.0,0.75,1.0
fighter,3.0,0.0,1.0,4.0,4.0,4.0,0.25,1.0
financier,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
fireman,4.0,3.0,0.0,1.0,4.0,4.0,0.0,0.25
fisherman,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
gangster,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
gardener,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
guardian,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
guide,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
harpist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
hogitator,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
hospital,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
iconic,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
iguman,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
illuminator,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
immunologist,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
instructor,4.0,3.0,0.0,1.0,4.0,4.0,0.0,0.25
interviews,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
interviews ▸üer,2.0,0.0,2.0,4.0,4.0,4.0,0.5,1.0
journalist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
juggler,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
kraenist,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
kur likeer,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
lab,1.0,0.0,3.0,4.0,4.0,4.0,0.75,1.0
lawyer,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
lecturer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
letterpresser,3.0,2.0,1.0,2.0,4.0,4.0,0.25,0.5
librarian,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
lieutenant,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
lithographer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
lithor,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
loginr,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
manager,6.0,4.0,1.0,3.0,7.0,7.0,0.14285714285714285,0.42857142857142855
manifest,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
marketing,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
massager,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
math,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
maxer,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
medium,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
mentor,4.0,4.0,4.0,4.0,8.0,8.0,0.5,0.5
meteorologist,2.0,1.0,2.0,3.0,4.0,4.0,0.5,0.75
military,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
miner,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
modeler,3.0,4.0,1.0,0.0,4.0,4.0,0.25,0.0
mortar,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
motorist,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
musician,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
mythologist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
newspaper,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
obstetrician,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
officer,4.0,3.0,0.0,1.0,4.0,4.0,0.0,0.25
official,4.0,4.0,5.0,5.0,9.0,9.0,0.5555555555555556,0.5555555555555556
operator,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
organizer,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
out-of-the-box,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
overseer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
passport,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
paster,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
pathologist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
payee,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
pediatrician,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
perfume,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
pharmaceutical,2.0,1.0,2.0,3.0,4.0,4.0,0.5,0.75
philologist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
photo-docker,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
photographer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
phraser,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
pianist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
pilot,0.0,0.0,8.0,8.0,8.0,8.0,1.0,1.0
player,2.0,0.0,2.0,4.0,4.0,4.0,0.5,1.0
poet,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
police officer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
political scientist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
presscffer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
printer,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
producer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
professor,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
programmer,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
promoter,4.0,1.0,0.0,3.0,4.0,4.0,0.0,0.75
proofreader,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
prosecutor,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
publisher,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
rap,3.0,2.0,1.0,2.0,4.0,4.0,0.25,0.5
rect,5.0,5.0,3.0,3.0,8.0,8.0,0.375,0.375
referee,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
replacement,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
reporter,5.0,5.0,3.0,3.0,8.0,8.0,0.375,0.375
resp. . . .,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
restortor,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
reviewer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
scheduler,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
scientist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
screenkeeper,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
seller,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
soccer player,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
speech therapist,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
surgeon,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
surveyor,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
talker,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
teacher,6.0,1.0,6.0,11.0,12.0,12.0,0.5,0.9166666666666666
tester,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
therapist,1.0,2.0,3.0,2.0,4.0,4.0,0.75,0.5
tour guide,3.0,1.0,1.0,3.0,4.0,4.0,0.25,0.75
trainer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
translator,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
trustee,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
tutor,6.0,4.0,2.0,4.0,8.0,8.0,0.25,0.5
vocalist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
vs.,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
witch doctor,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
wizard,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
writer,0.0,0.0,12.0,12.0,12.0,12.0,1.0,1.0
