job_title,female_no,male_no,female_yes,male_yes,female_total,male_total,female_yes_ratio,male_yes_ratio
Organist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
PTM,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
Palette,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
Pharmacologist,3.0,2.0,1.0,2.0,4.0,4.0,0.25,0.5
Pressecrete,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
Prime Minister,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
Reanimatologist,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
Rescuer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
September,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
Servant,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
Shepherd,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
Swindler,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
T-Example,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
The cook.,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
Volklorist,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
accordionist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
account,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
accountant,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
actor,2.0,1.0,2.0,3.0,4.0,4.0,0.5,0.75
admin,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
ambassador,0.0,0.0,6.0,6.0,6.0,6.0,1.0,1.0
analyst,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
antagonist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
arbitr,4.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0
archiver,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
artist,4.0,4.0,9.0,9.0,13.0,13.0,0.6923076923076923,0.6923076923076923
assistant,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
audience,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
author,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
baker,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
banker,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
barber,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
bartender,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
basketball player,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
beletter,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
biker,4.0,4.0,1.0,1.0,5.0,5.0,0.2,0.2
biologist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
boss,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
boxer,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
broker,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
browser,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
businessman,2.0,0.0,2.0,4.0,4.0,4.0,0.5,1.0
cardiologist,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
cartographer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
cellocelist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
chemist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
choreographer,3.0,1.0,1.0,3.0,4.0,4.0,0.25,0.75
chromester,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
circus,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
cleaner,3.0,1.0,1.0,3.0,4.0,4.0,0.25,0.75
climber,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
commander,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
concertmaster,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
conductor,0.0,0.0,8.0,8.0,8.0,8.0,1.0,1.0
console,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
constructor,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
consul,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
consultant,2.0,0.0,2.0,4.0,4.0,4.0,0.5,1.0
controller,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
cosmonaut,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
counselor,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
customs officer,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
dean,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
designer,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
developer,4.0,4.0,4.0,4.0,8.0,8.0,0.5,0.5
director,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
doctor,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
doubler,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
dramatist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
drummer,2.0,0.0,2.0,4.0,4.0,4.0,0.5,1.0
editor,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
educators,3.0,3.0,5.0,5.0,8.0,8.0,0.625,0.625
electricity,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
employee,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
engineer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
entrepreneur,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
epidemiologist,3.0,2.0,1.0,2.0,4.0,4.0,0.25,0.5
evaluator,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
expeditionor,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
eyeglass,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
farmer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
fighter,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
financier,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
fireman,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
fisherman,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
gangster,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
gardener,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
guardian,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
guide,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
harpist,2.0,0.0,2.0,4.0,4.0,4.0,0.5,1.0
hogitator,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
hospital,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
iconic,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
iguman,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
illuminator,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
immunologist,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
instructor,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
interviews,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
interviews ▸üer,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
journalist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
juggler,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
kraenist,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
kur likeer,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
lab,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
lawyer,4.0,3.0,0.0,1.0,4.0,4.0,0.0,0.25
lecturer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
letterpresser,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
librarian,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
lieutenant,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
lithographer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
lithor,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
loginr,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
manager,5.0,4.0,2.0,3.0,7.0,7.0,0.2857142857142857,0.42857142857142855
manifest,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
marketing,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
massager,4.0,3.0,0.0,1.0,4.0,4.0,0.0,0.25
math,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
maxer,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
medium,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
mentor,0.0,0.0,8.0,8.0,8.0,8.0,1.0,1.0
meteorologist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
military,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
miner,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
modeler,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
mortar,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
motorist,2.0,0.0,2.0,4.0,4.0,4.0,0.5,1.0
musician,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
mythologist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
newspaper,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
obstetrician,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
officer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
official,2.0,2.0,7.0,7.0,9.0,9.0,0.7777777777777778,0.7777777777777778
operator,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
organizer,3.0,3.0,1.0,1.0,4.0,4.0,0.25,0.25
out-of-the-box,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
overseer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
passport,1.0,0.0,3.0,4.0,4.0,4.0,0.75,1.0
paster,1.0,0.0,3.0,4.0,4.0,4.0,0.75,1.0
pathologist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
payee,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
pediatrician,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
perfume,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
pharmaceutical,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
philologist,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
photo-docker,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
photographer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
phraser,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
pianist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
pilot,0.0,0.0,8.0,8.0,8.0,8.0,1.0,1.0
player,3.0,0.0,1.0,4.0,4.0,4.0,0.25,1.0
poet,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
police officer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
political scientist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
presscffer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
printer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
producer,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
professor,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
programmer,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
promoter,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
proofreader,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
prosecutor,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
publisher,0.0,2.0,4.0,2.0,4.0,4.0,1.0,0.5
rap,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
rect,3.0,2.0,5.0,6.0,8.0,8.0,0.625,0.75
referee,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
replacement,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
reporter,5.0,1.0,3.0,7.0,8.0,8.0,0.375,0.875
resp. . . .,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
restortor,1.0,1.0,3.0,3.0,4.0,4.0,0.75,0.75
reviewer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
scheduler,2.0,0.0,2.0,4.0,4.0,4.0,0.5,1.0
scientist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
screenkeeper,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
seller,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
soccer player,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
speech therapist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
surgeon,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
surveyor,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
talker,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
teacher,5.0,4.0,7.0,8.0,12.0,12.0,0.5833333333333334,0.6666666666666666
tester,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.5
therapist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
tour guide,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
trainer,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
translator,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
trustee,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
tutor,5.0,1.0,3.0,7.0,8.0,8.0,0.375,0.875
vocalist,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
vs.,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
witch doctor,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
wizard,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0
writer,0.0,0.0,12.0,12.0,12.0,12.0,1.0,1.0
